 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.059E-24   6.899E-24   4.000E-25   1.727E-25
 1.958E+01   1.250E-12   4.936E-24   6.466E-24   4.000E-25   1.485E-25
 8.522E+00   1.307E-12   1.189E-22   1.485E-22   6.579E-23   1.283E-25
 4.551E+00   5.332E-12   2.238E-19   1.497E-19   6.269E-17   1.215E-25
 2.682E+00   9.676E-11   9.686E-14   1.844E-14   3.336E-12   1.193E-25
 1.714E+00   8.258E-09   1.296E-09   4.081E-11   3.872E-08   1.425E-24
 1.215E+00   1.737E-06   2.087E-07   8.663E-10   2.089E-06   5.189E-18
 9.790E-01   1.733E-04   4.986E-06   7.097E-09   3.119E-04   3.358E-13
 8.449E-01   3.628E-03   7.344E-05   1.733E-06   1.060E-01   1.839E-09
 6.789E-01   2.040E-04   2.559E-06   1.011E-05   2.422E-01   2.305E-10
 3.272E-01   3.014E-05   1.411E-07   9.494E-06   2.425E-01   2.432E-11
 1.411E-01   2.611E-05   8.633E-08   1.023E-05   2.425E-01   2.681E-11
 8.063E-02   2.587E-05   8.187E-08   1.032E-05   2.425E-01   2.760E-11
 4.334E-02   2.584E-05   8.179E-08   1.034E-05   2.425E-01   2.765E-11
 1.810E-02   2.584E-05   8.179E-08   1.034E-05   2.425E-01   2.765E-11
 9.820E-03   2.584E-05   8.160E-08   1.042E-05   2.422E-01   4.350E-10
