 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.061E-24   6.900E-24   4.000E-25   1.727E-25
 1.958E+01   1.251E-12   4.947E-24   6.470E-24   4.000E-25   1.486E-25
 8.522E+00   1.313E-12   1.199E-22   1.490E-22   6.586E-23   1.285E-25
 4.553E+00   5.363E-12   2.255E-19   1.496E-19   6.302E-17   1.217E-25
 2.683E+00   9.735E-11   9.745E-14   1.838E-14   3.349E-12   1.195E-25
 1.715E+00   8.270E-09   1.303E-09   4.071E-11   3.887E-08   1.426E-24
 1.216E+00   1.739E-06   2.098E-07   8.640E-10   2.098E-06   5.192E-18
 9.794E-01   1.732E-04   4.991E-06   7.037E-09   3.116E-04   3.359E-13
 8.454E-01   3.645E-03   7.383E-05   1.719E-06   1.060E-01   1.850E-09
 6.794E-01   2.067E-04   2.602E-06   1.011E-05   2.444E-01   2.370E-10
 3.279E-01   3.033E-05   1.423E-07   9.506E-06   2.447E-01   2.477E-11
 1.413E-01   2.624E-05   8.681E-08   1.024E-05   2.447E-01   2.724E-11
 8.072E-02   2.600E-05   8.229E-08   1.034E-05   2.447E-01   2.805E-11
 4.337E-02   2.597E-05   8.221E-08   1.035E-05   2.447E-01   2.809E-11
 1.811E-02   2.596E-05   8.221E-08   1.035E-05   2.447E-01   2.809E-11
 9.828E-03   2.596E-05   8.202E-08   1.044E-05   2.444E-01   4.377E-10
