 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.274E-01   5.789E-01   1.727E-25   1.727E-25   2.937E-24
 1.958E+01   4.854E-01   6.732E-01   1.485E-25   1.485E-25   2.525E-24
 8.522E+00   2.808E-01   7.808E-01   1.281E-25   1.281E-25   2.177E-24
 4.547E+00   2.115E-01   8.254E-01   1.212E-25   1.212E-25   3.054E-24
 2.680E+00   1.889E-01   8.411E-01   1.189E-25   1.189E-25   6.598E-21
 1.711E+00   1.763E-01   8.501E-01   1.176E-25   1.176E-25   1.320E-20
 1.214E+00   1.618E-01   8.608E-01   1.257E-21   5.179E-24   1.265E-20
 9.781E-01   1.473E-01   8.710E-01   1.965E-17   2.817E-20   1.748E-18
 8.440E-01   7.785E-02   8.238E-01   1.695E-13   2.364E-15   4.567E-14
 6.778E-01   1.921E-05   7.624E-01   1.081E-13   4.089E-11   1.102E-15
 3.254E-01   7.515E-08   7.624E-01   1.110E-14   4.225E-10   3.657E-15
 1.405E-01   6.495E-09   7.624E-01   9.559E-15   4.036E-10   1.101E-15
 8.040E-02   5.518E-10   7.624E-01   1.033E-14   4.025E-10   1.075E-15
 4.325E-02   1.274E-11   7.624E-01   1.049E-14   4.025E-10   1.075E-15
 1.806E-02   2.260E-14   7.624E-01   1.049E-14   4.025E-10   1.075E-15
 9.799E-03   1.205E-16   7.624E-01   1.049E-14   4.025E-10   1.075E-15
