 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.273E-01   5.789E-01   1.727E-25   1.727E-25   2.936E-24
 1.958E+01   4.855E-01   6.732E-01   1.486E-25   1.486E-25   2.525E-24
 8.522E+00   2.818E-01   7.801E-01   1.282E-25   1.282E-25   2.179E-24
 4.549E+00   2.131E-01   8.243E-01   1.213E-25   1.213E-25   3.051E-24
 2.681E+00   1.907E-01   8.399E-01   1.191E-25   1.191E-25   6.583E-21
 1.712E+00   1.780E-01   8.489E-01   1.178E-25   1.178E-25   1.316E-20
 1.214E+00   1.634E-01   8.596E-01   1.256E-21   5.157E-24   1.260E-20
 9.784E-01   1.488E-01   8.699E-01   1.949E-17   2.780E-20   1.750E-18
 8.444E-01   7.921E-02   8.227E-01   1.682E-13   2.313E-15   4.651E-14
 6.783E-01   1.983E-05   7.604E-01   1.108E-13   4.032E-11   1.119E-15
 3.261E-01   7.633E-08   7.603E-01   1.129E-14   4.249E-10   3.726E-15
 1.408E-01   6.586E-09   7.603E-01   9.708E-15   4.057E-10   1.128E-15
 8.049E-02   5.591E-10   7.603E-01   1.049E-14   4.046E-10   1.101E-15
 4.328E-02   1.289E-11   7.603E-01   1.065E-14   4.045E-10   1.101E-15
 1.807E-02   2.290E-14   7.603E-01   1.066E-14   4.045E-10   1.101E-15
 9.808E-03   1.222E-16   7.603E-01   1.066E-14   4.045E-10   1.101E-15
