 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.269E-01   5.791E-01   1.727E-25   1.727E-25   2.936E-24
 1.958E+01   4.861E-01   6.729E-01   1.486E-25   1.486E-25   2.526E-24
 8.522E+00   2.860E-01   7.776E-01   1.286E-25   1.286E-25   2.186E-24
 4.555E+00   2.194E-01   8.201E-01   1.219E-25   1.219E-25   3.040E-24
 2.684E+00   1.975E-01   8.350E-01   1.198E-25   1.198E-25   6.528E-21
 1.716E+00   1.848E-01   8.440E-01   1.185E-25   1.185E-25   1.301E-20
 1.216E+00   1.697E-01   8.549E-01   1.252E-21   5.076E-24   1.240E-20
 9.798E-01   1.545E-01   8.656E-01   1.890E-17   2.646E-20   1.758E-18
 8.458E-01   8.445E-02   8.186E-01   1.636E-13   2.132E-15   4.973E-14
 6.799E-01   2.234E-05   7.525E-01   1.215E-13   3.829E-11   1.195E-15
 3.288E-01   8.097E-08   7.525E-01   1.207E-14   4.338E-10   3.994E-15
 1.416E-01   6.944E-09   7.525E-01   1.029E-14   4.135E-10   1.237E-15
 8.083E-02   5.872E-10   7.525E-01   1.113E-14   4.122E-10   1.207E-15
 4.342E-02   1.348E-11   7.525E-01   1.130E-14   4.122E-10   1.207E-15
 1.813E-02   2.404E-14   7.525E-01   1.130E-14   4.122E-10   1.207E-15
 9.838E-03   1.288E-16   7.525E-01   1.130E-14   4.122E-10   1.207E-15
