 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.782E-12   6.067E-24   6.900E-24   4.000E-25   1.728E-25
 1.958E+01   1.250E-12   4.937E-24   6.466E-24   4.000E-25   1.485E-25
 8.521E+00   1.292E-12   1.161E-22   1.473E-22   6.569E-23   1.279E-25
 4.544E+00   5.217E-12   2.176E-19   1.501E-19   6.155E-17   1.208E-25
 2.678E+00   9.448E-11   9.472E-14   1.871E-14   3.290E-12   1.185E-25
 1.709E+00   8.217E-09   1.269E-09   4.122E-11   3.815E-08   1.427E-24
 1.213E+00   1.729E-06   2.045E-07   8.765E-10   2.057E-06   5.191E-18
 9.773E-01   1.739E-04   4.973E-06   7.362E-09   3.134E-04   3.364E-13
 8.432E-01   3.558E-03   7.181E-05   1.796E-06   1.059E-01   1.795E-09
 6.769E-01   1.927E-04   2.382E-06   1.010E-05   2.331E-01   2.049E-10
 3.238E-01   2.940E-05   1.362E-07   9.448E-06   2.334E-01   2.260E-11
 1.400E-01   2.559E-05   8.442E-08   1.016E-05   2.334E-01   2.512E-11
 8.019E-02   2.536E-05   8.019E-08   1.025E-05   2.334E-01   2.585E-11
 4.316E-02   2.533E-05   8.012E-08   1.027E-05   2.334E-01   2.589E-11
 1.802E-02   2.532E-05   8.012E-08   1.027E-05   2.334E-01   2.589E-11
 9.781E-03   2.532E-05   7.994E-08   1.035E-05   2.331E-01   4.240E-10
