 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.060E-24   6.899E-24   4.000E-25   1.727E-25
 1.958E+01   1.252E-12   4.950E-24   6.471E-24   4.000E-25   1.486E-25
 8.522E+00   1.318E-12   1.207E-22   1.493E-22   6.590E-23   1.286E-25
 4.554E+00   5.392E-12   2.270E-19   1.495E-19   6.331E-17   1.219E-25
 2.684E+00   9.792E-11   9.800E-14   1.832E-14   3.361E-12   1.197E-25
 1.716E+00   8.281E-09   1.310E-09   4.062E-11   3.901E-08   1.426E-24
 1.216E+00   1.741E-06   2.109E-07   8.616E-10   2.106E-06   5.193E-18
 9.798E-01   1.731E-04   4.994E-06   6.975E-09   3.113E-04   3.358E-13
 8.458E-01   3.662E-03   7.422E-05   1.704E-06   1.060E-01   1.860E-09
 6.798E-01   2.096E-04   2.648E-06   1.011E-05   2.467E-01   2.439E-10
 3.287E-01   3.052E-05   1.435E-07   9.518E-06   2.471E-01   2.522E-11
 1.416E-01   2.638E-05   8.730E-08   1.026E-05   2.471E-01   2.769E-11
 8.081E-02   2.613E-05   8.273E-08   1.036E-05   2.471E-01   2.851E-11
 4.341E-02   2.610E-05   8.264E-08   1.037E-05   2.471E-01   2.855E-11
 1.813E-02   2.609E-05   8.264E-08   1.037E-05   2.471E-01   2.855E-11
 9.836E-03   2.609E-05   8.245E-08   1.046E-05   2.468E-01   4.404E-10
