 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.060E-24   6.899E-24   4.000E-25   1.727E-25
 1.958E+01   1.252E-12   4.950E-24   6.470E-24   4.000E-25   1.486E-25
 8.522E+00   1.318E-12   1.208E-22   1.494E-22   6.590E-23   1.286E-25
 4.555E+00   5.397E-12   2.273E-19   1.495E-19   6.336E-17   1.219E-25
 2.684E+00   9.802E-11   9.809E-14   1.830E-14   3.363E-12   1.198E-25
 1.716E+00   8.282E-09   1.311E-09   4.060E-11   3.903E-08   1.426E-24
 1.216E+00   1.741E-06   2.110E-07   8.612E-10   2.107E-06   5.193E-18
 9.798E-01   1.731E-04   4.995E-06   6.965E-09   3.112E-04   3.358E-13
 8.458E-01   3.665E-03   7.429E-05   1.702E-06   1.060E-01   1.862E-09
 6.799E-01   2.101E-04   2.655E-06   1.011E-05   2.471E-01   2.450E-10
 3.288E-01   3.055E-05   1.437E-07   9.520E-06   2.474E-01   2.530E-11
 1.416E-01   2.640E-05   8.739E-08   1.026E-05   2.474E-01   2.776E-11
 8.083E-02   2.615E-05   8.280E-08   1.036E-05   2.474E-01   2.858E-11
 4.342E-02   2.612E-05   8.271E-08   1.037E-05   2.474E-01   2.863E-11
 1.813E-02   2.612E-05   8.272E-08   1.038E-05   2.474E-01   2.863E-11
 9.838E-03   2.612E-05   8.252E-08   1.046E-05   2.471E-01   4.408E-10
