 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.781E-12   6.065E-24   6.900E-24   4.000E-25   1.727E-25
 1.958E+01   1.250E-12   4.941E-24   6.468E-24   4.000E-25   1.485E-25
 8.522E+00   1.300E-12   1.175E-22   1.479E-22   6.575E-23   1.281E-25
 4.547E+00   5.271E-12   2.205E-19   1.499E-19   6.210E-17   1.212E-25
 2.680E+00   9.554E-11   9.572E-14   1.858E-14   3.312E-12   1.189E-25
 1.711E+00   8.237E-09   1.282E-09   4.103E-11   3.842E-08   1.426E-24
 1.214E+00   1.733E-06   2.065E-07   8.718E-10   2.072E-06   5.191E-18
 9.781E-01   1.737E-04   4.979E-06   7.238E-09   3.127E-04   3.362E-13
 8.440E-01   3.591E-03   7.257E-05   1.767E-06   1.060E-01   1.816E-09
 6.778E-01   1.978E-04   2.462E-06   1.010E-05   2.373E-01   2.163E-10
 3.254E-01   2.974E-05   1.385E-07   9.469E-06   2.375E-01   2.338E-11
 1.405E-01   2.583E-05   8.529E-08   1.019E-05   2.375E-01   2.589E-11
 8.040E-02   2.559E-05   8.096E-08   1.028E-05   2.375E-01   2.665E-11
 4.325E-02   2.556E-05   8.088E-08   1.030E-05   2.375E-01   2.669E-11
 1.806E-02   2.556E-05   8.088E-08   1.030E-05   2.375E-01   2.669E-11
 9.799E-03   2.556E-05   8.070E-08   1.038E-05   2.372E-01   4.291E-10
