 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.271E-01   5.790E-01   1.727E-25   1.727E-25   2.936E-24
 1.958E+01   4.859E-01   6.730E-01   1.486E-25   1.486E-25   2.526E-24
 8.522E+00   2.846E-01   7.784E-01   1.285E-25   1.285E-25   2.184E-24
 4.553E+00   2.174E-01   8.214E-01   1.217E-25   1.217E-25   3.043E-24
 2.683E+00   1.953E-01   8.366E-01   1.195E-25   1.195E-25   6.546E-21
 1.715E+00   1.826E-01   8.456E-01   1.183E-25   1.183E-25   1.306E-20
 1.216E+00   1.676E-01   8.564E-01   1.253E-21   5.102E-24   1.247E-20
 9.794E-01   1.527E-01   8.670E-01   1.909E-17   2.688E-20   1.755E-18
 8.454E-01   8.275E-02   8.199E-01   1.650E-13   2.188E-15   4.869E-14
 6.794E-01   2.151E-05   7.550E-01   1.179E-13   3.894E-11   1.169E-15
 3.280E-01   7.946E-08   7.550E-01   1.181E-14   4.309E-10   3.907E-15
 1.414E-01   6.828E-09   7.550E-01   1.010E-14   4.110E-10   1.201E-15
 8.073E-02   5.782E-10   7.550E-01   1.092E-14   4.098E-10   1.172E-15
 4.338E-02   1.330E-11   7.550E-01   1.109E-14   4.098E-10   1.172E-15
 1.811E-02   2.367E-14   7.550E-01   1.109E-14   4.098E-10   1.172E-15
 9.829E-03   1.267E-16   7.550E-01   1.109E-14   4.098E-10   1.172E-15
