 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.271E-01   5.790E-01   1.727E-25   1.727E-25   2.936E-24
 1.958E+01   4.859E-01   6.730E-01   1.486E-25   1.486E-25   2.526E-24
 8.522E+00   2.847E-01   7.784E-01   1.285E-25   1.285E-25   2.184E-24
 4.553E+00   2.174E-01   8.214E-01   1.217E-25   1.217E-25   3.043E-24
 2.683E+00   1.954E-01   8.365E-01   1.195E-25   1.195E-25   6.545E-21
 1.715E+00   1.827E-01   8.455E-01   1.183E-25   1.183E-25   1.306E-20
 1.216E+00   1.677E-01   8.564E-01   1.253E-21   5.101E-24   1.246E-20
 9.794E-01   1.527E-01   8.669E-01   1.908E-17   2.686E-20   1.755E-18
 8.454E-01   8.280E-02   8.199E-01   1.650E-13   2.187E-15   4.872E-14
 6.794E-01   2.153E-05   7.550E-01   1.180E-13   3.892E-11   1.170E-15
 3.280E-01   7.950E-08   7.549E-01   1.182E-14   4.310E-10   3.910E-15
 1.414E-01   6.831E-09   7.549E-01   1.011E-14   4.111E-10   1.202E-15
 8.073E-02   5.785E-10   7.549E-01   1.093E-14   4.099E-10   1.173E-15
 4.338E-02   1.330E-11   7.549E-01   1.109E-14   4.098E-10   1.173E-15
 1.811E-02   2.369E-14   7.549E-01   1.110E-14   4.098E-10   1.173E-15
 9.829E-03   1.268E-16   7.549E-01   1.110E-14   4.098E-10   1.173E-15
