 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.062E-24   6.900E-24   4.000E-25   1.727E-25
 1.958E+01   1.251E-12   4.947E-24   6.470E-24   4.000E-25   1.486E-25
 8.522E+00   1.312E-12   1.198E-22   1.489E-22   6.586E-23   1.284E-25
 4.552E+00   5.358E-12   2.252E-19   1.496E-19   6.297E-17   1.217E-25
 2.683E+00   9.725E-11   9.735E-14   1.839E-14   3.347E-12   1.195E-25
 1.714E+00   8.268E-09   1.302E-09   4.073E-11   3.885E-08   1.426E-24
 1.216E+00   1.738E-06   2.096E-07   8.644E-10   2.096E-06   5.192E-18
 9.793E-01   1.733E-04   4.990E-06   7.047E-09   3.117E-04   3.359E-13
 8.453E-01   3.642E-03   7.376E-05   1.722E-06   1.060E-01   1.848E-09
 6.793E-01   2.062E-04   2.595E-06   1.011E-05   2.441E-01   2.358E-10
 3.278E-01   3.030E-05   1.421E-07   9.504E-06   2.444E-01   2.469E-11
 1.413E-01   2.622E-05   8.673E-08   1.024E-05   2.444E-01   2.717E-11
 8.070E-02   2.598E-05   8.222E-08   1.033E-05   2.444E-01   2.797E-11
 4.337E-02   2.594E-05   8.214E-08   1.035E-05   2.444E-01   2.801E-11
 1.811E-02   2.594E-05   8.214E-08   1.035E-05   2.444E-01   2.802E-11
 9.827E-03   2.594E-05   8.195E-08   1.043E-05   2.441E-01   4.372E-10
