 1.000E+02   7.125E-12   1.861E-25   1.861E-25   4.000E-25   1.861E-25
 4.688E+01   2.780E-12   6.061E-24   6.899E-24   4.000E-25   1.727E-25
 1.958E+01   1.251E-12   4.949E-24   6.470E-24   4.000E-25   1.486E-25
 8.522E+00   1.316E-12   1.204E-22   1.492E-22   6.589E-23   1.285E-25
 4.554E+00   5.382E-12   2.265E-19   1.495E-19   6.321E-17   1.218E-25
 2.683E+00   9.773E-11   9.782E-14   1.834E-14   3.357E-12   1.197E-25
 1.715E+00   8.277E-09   1.308E-09   4.065E-11   3.896E-08   1.426E-24
 1.216E+00   1.740E-06   2.105E-07   8.624E-10   2.103E-06   5.193E-18
 9.796E-01   1.732E-04   4.993E-06   6.995E-09   3.114E-04   3.358E-13
 8.456E-01   3.656E-03   7.409E-05   1.709E-06   1.060E-01   1.857E-09
 6.797E-01   2.086E-04   2.633E-06   1.011E-05   2.460E-01   2.416E-10
 3.285E-01   3.045E-05   1.431E-07   9.514E-06   2.463E-01   2.507E-11
 1.415E-01   2.633E-05   8.714E-08   1.026E-05   2.463E-01   2.754E-11
 8.078E-02   2.609E-05   8.258E-08   1.035E-05   2.463E-01   2.835E-11
 4.340E-02   2.605E-05   8.250E-08   1.037E-05   2.463E-01   2.840E-11
 1.812E-02   2.605E-05   8.250E-08   1.037E-05   2.463E-01   2.840E-11
 9.834E-03   2.605E-05   8.231E-08   1.045E-05   2.460E-01   4.395E-10
