 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.268E-01   5.791E-01   1.727E-25   1.727E-25   2.936E-24
 1.958E+01   4.862E-01   6.729E-01   1.486E-25   1.486E-25   2.526E-24
 8.522E+00   2.870E-01   7.770E-01   1.287E-25   1.287E-25   2.188E-24
 4.556E+00   2.209E-01   8.191E-01   1.221E-25   1.221E-25   3.037E-24
 2.685E+00   1.992E-01   8.339E-01   1.199E-25   1.199E-25   6.515E-21
 1.717E+00   1.865E-01   8.428E-01   1.186E-25   1.186E-25   1.298E-20
 1.217E+00   1.712E-01   8.538E-01   1.251E-21   5.057E-24   1.236E-20
 9.802E-01   1.559E-01   8.646E-01   1.876E-17   2.615E-20   1.759E-18
 8.462E-01   8.573E-02   8.177E-01   1.624E-13   2.091E-15   5.050E-14
 6.803E-01   2.298E-05   7.507E-01   1.241E-13   3.782E-11   1.214E-15
 3.295E-01   8.209E-08   7.506E-01   1.226E-14   4.359E-10   4.060E-15
 1.418E-01   7.030E-09   7.506E-01   1.044E-14   4.153E-10   1.265E-15
 8.090E-02   5.938E-10   7.506E-01   1.129E-14   4.140E-10   1.234E-15
 4.344E-02   1.362E-11   7.506E-01   1.146E-14   4.140E-10   1.234E-15
 1.814E-02   2.431E-14   7.506E-01   1.146E-14   4.140E-10   1.234E-15
 9.844E-03   1.304E-16   7.506E-01   1.146E-14   4.140E-10   1.234E-15
