 1.000E+02   8.606E-01   5.375E-01   1.861E-25   1.861E-25   3.163E-24
 4.688E+01   7.264E-01   5.792E-01   1.726E-25   1.726E-25   2.935E-24
 1.958E+01   4.867E-01   6.726E-01   1.487E-25   1.487E-25   2.527E-24
 8.523E+00   2.909E-01   7.747E-01   1.291E-25   1.291E-25   2.194E-24
 4.561E+00   2.268E-01   8.152E-01   1.227E-25   1.227E-25   3.028E-24
 2.688E+00   2.056E-01   8.295E-01   1.206E-25   1.206E-25   6.466E-21
 1.720E+00   1.928E-01   8.383E-01   1.193E-25   1.193E-25   1.284E-20
 1.218E+00   1.770E-01   8.496E-01   1.246E-21   4.984E-24   1.218E-20
 9.815E-01   1.613E-01   8.606E-01   1.825E-17   2.503E-20   1.764E-18
 8.475E-01   9.067E-02   8.139E-01   1.583E-13   1.945E-15   5.348E-14
 6.819E-01   2.582E-05   7.434E-01   1.353E-13   3.579E-11   1.292E-15
 3.321E-01   8.685E-08   7.434E-01   1.303E-14   4.436E-10   4.321E-15
 1.427E-01   7.391E-09   7.434E-01   1.101E-14   4.220E-10   1.375E-15
 8.126E-02   6.235E-10   7.434E-01   1.191E-14   4.207E-10   1.341E-15
 4.441E-02   1.611E-11   7.434E-01   1.209E-14   4.206E-10   1.341E-15
 1.855E-02   2.964E-14   7.434E-01   1.210E-14   4.206E-10   1.341E-15
 9.775E-03   1.250E-16   7.434E-01   1.210E-14   4.206E-10   1.341E-15
